line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 10  5.591088280321440E+06    8.999392  3.615234  4.371035  7.2000000E-01  2.6595590E-01  2.2830973E-03  2.7737588E-05  6.5879275E-04  5.7184731E-03  2.2656647E-06  1.2899624E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3030  4.371035   -9.914  1.045405  7.503434  6.4416440E-01  3.4204730E-01  4.7136593E-05  1.2658695E-05  7.3757211E-03  1.0527184E-03  5.6380801E-06  4.7485268E-09  1.8768898E-03  1.5180834E-04  0.000E+00  7.031E-05  9.395E-05  9.592E-01  1.046E+00  5.51E+02  0.00E+00  1.93E+02  0.503422  0.012114  0.0000000E+00  6.8100842072E-02       4.238     3.78   -4.2881   -1.9070   -0.9073   -0.2683   -0.1140   -0.3371   -0.1649   -0.0257   -0.6946   -0.0535   -0.2385    0.2895         1   -2.3810
 11  6.174041097113254E+06    8.999319  3.620671  4.370436  7.1999990E-01  2.6595590E-01  2.2829852E-03  2.7789039E-05  6.5887524E-04  5.7184668E-03  2.2658355E-06  1.2899355E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.3008  4.370436   -9.897  1.044392  7.504013  6.3599110E-01  3.5023540E-01  4.7910117E-05  1.2865741E-05  7.4773108E-03  9.3594958E-04  4.9776992E-06  4.2055872E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.959E-05  9.327E-05  9.589E-01  1.046E+00  5.48E+02  0.00E+00  1.92E+02  0.504805  0.012266  0.0000000E+00  6.8095899003E-02       4.230     3.81   -4.3017   -1.9244   -0.9064   -0.2680   -0.1138   -0.3368   -0.1647   -0.0256   -0.6938   -0.0535   -0.2383    0.2892         1   -2.3773
 12  6.713162875048555E+06    8.999250  3.625821  4.369853  7.1999970E-01  2.6595600E-01  2.2827647E-03  2.7879322E-05  6.5905136E-04  5.7184512E-03  2.2662261E-06  1.2898790E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2990  4.369853   -9.882  1.043744  7.504567  6.2801270E-01  3.5822680E-01  4.8527948E-05  1.3033312E-05  7.5664157E-03  8.3362392E-04  4.4039538E-06  3.7344846E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.894E-05  9.268E-05  9.586E-01  1.046E+00  5.46E+02  0.00E+00  1.92E+02  0.506562  0.012413  0.0000000E+00  6.8091116858E-02       4.223     3.84   -4.3146   -1.9409   -0.9056   -0.2678   -0.1137   -0.3366   -0.1645   -0.0256   -0.6930   -0.0534   -0.2381    0.2890         1   -2.3736
 13  7.252284652983836E+06    8.999178  3.630906  4.369277  7.1999950E-01  2.6595620E-01  2.2823994E-03  2.8014885E-05  6.5936165E-04  5.7184207E-03  2.2669487E-06  1.2897805E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2967  4.369277   -9.866  1.043019  7.505176  6.1997420E-01  3.6627630E-01  4.9109192E-05  1.3189897E-05  7.6411189E-03  7.4773418E-04  3.9212160E-06  3.3414985E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.820E-05  9.210E-05  9.585E-01  1.047E+00  5.44E+02  0.00E+00  1.92E+02  0.507397  0.012559  0.0000000E+00  6.8086126310E-02       4.216     3.87   -4.3273   -1.9572   -0.9047   -0.2675   -0.1135   -0.3363   -0.1643   -0.0255   -0.6922   -0.0533   -0.2379    0.2887         1   -2.3701
 14  7.791406430919137E+06    8.999103  3.636201  4.368696  7.1999910E-01  2.6595660E-01  2.2817811E-03  2.8224685E-05  6.5991396E-04  5.7183615E-03  2.2682837E-06  1.2896065E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2945  4.368696   -9.851  1.042579  7.505805  6.1184650E-01  3.7441320E-01  4.9607200E-05  1.3324419E-05  7.7040076E-03  6.7541364E-04  3.5144124E-06  3.0091733E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.754E-05  9.151E-05  9.582E-01  1.047E+00  5.41E+02  0.00E+00  1.92E+02  0.509060  0.012713  0.0000000E+00  6.8080915612E-02       4.208     3.91   -4.3405   -1.9741   -0.9038   -0.2673   -0.1133   -0.3360   -0.1642   -0.0255   -0.6914   -0.0533   -0.2377    0.2885         1   -2.3665
 15  8.330528208854412E+06    8.999025  3.641471  4.368146  7.1999830E-01  2.6595720E-01  2.2808496E-03  2.8515359E-05  6.6078186E-04  5.7182617E-03  2.2704425E-06  1.2893347E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2926  4.368146   -9.834  1.042199  7.506524  6.0386340E-01  3.8240340E-01  5.0082756E-05  1.3451067E-05  7.7519799E-03  6.2009465E-04  3.1987860E-06  2.7541606E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.683E-05  9.093E-05  9.580E-01  1.047E+00  5.39E+02  0.00E+00  1.91E+02  0.510129  0.012869  0.0000000E+00  6.8075471270E-02       4.201     3.94   -4.3537   -1.9906   -0.9030   -0.2670   -0.1132   -0.3357   -0.1640   -0.0254   -0.6906   -0.0532   -0.2376    0.2882         1   -2.3630
 16  8.856500675132720E+06    8.998947  3.646860  4.367564  7.1999710E-01  2.6595820E-01  2.2794206E-03  2.8927498E-05  6.6216208E-04  5.7180930E-03  2.2739520E-06  1.2889045E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2905  4.367564   -9.818  1.042031  7.507271  5.9564060E-01  3.9063300E-01  5.0462548E-05  1.3554949E-05  7.7986088E-03  5.6645358E-04  2.8968422E-06  2.5069560E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.618E-05  9.039E-05  9.577E-01  1.048E+00  5.37E+02  0.00E+00  1.91E+02  0.511894  0.013029  0.0000000E+00  6.8069914576E-02       4.193     3.97   -4.3672   -2.0077   -0.9022   -0.2668   -0.1130   -0.3354   -0.1638   -0.0254   -0.6898   -0.0532   -0.2374    0.2880         1   -2.3594
 17  9.395622453067977E+06    8.998863  3.652272  4.367018  7.1999530E-01  2.6595980E-01  2.2773878E-03  2.9471632E-05  6.6418745E-04  5.7178323E-03  2.2791896E-06  1.2882759E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2882  4.367018   -9.802  1.041763  7.508067  5.8757830E-01  3.9870000E-01  5.0788042E-05  1.3643743E-05  7.8304798E-03  5.2968598E-04  2.6841218E-06  2.3396880E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.556E-05  8.976E-05  9.574E-01  1.048E+00  5.34E+02  0.00E+00  1.91E+02  0.513560  0.013193  0.0000000E+00  6.8063956990E-02       4.186     4.01   -4.3807   -2.0246   -0.9014   -0.2665   -0.1129   -0.3352   -0.1637   -0.0253   -0.6890   -0.0531   -0.2372    0.2878         1   -2.3561
 18  9.890036571369620E+06    8.998784  3.657465  4.366464  7.1999310E-01  2.6596170E-01  2.2751664E-03  3.0028611E-05  6.6645755E-04  5.7175278E-03  2.2851309E-06  1.2875734E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2864  4.366464   -9.786  1.041788  7.508878  5.7956380E-01  4.0671950E-01  5.1206696E-05  1.3754875E-05  7.8647202E-03  4.9006988E-04  2.4597403E-06  2.1544409E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.494E-05  8.928E-05  9.571E-01  1.048E+00  5.32E+02  0.00E+00  1.91E+02  0.515068  0.013352  0.0000000E+00  6.8058243263E-02       4.179     4.04   -4.3937   -2.0410   -0.9006   -0.2663   -0.1128   -0.3349   -0.1635   -0.0253   -0.6883   -0.0531   -0.2371    0.2875         1   -2.3527
 19  1.042258369347642E+07    8.998695  3.663022  4.365917  7.1998960E-01  2.6596480E-01  2.2717324E-03  3.0831996E-05  6.7005501E-04  5.7170253E-03  2.2946430E-06  1.2864632E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2843  4.365917   -9.770  1.041720  7.509734  5.7141840E-01  4.1486820E-01  5.1440244E-05  1.3819935E-05  7.8867081E-03  4.6468936E-04  2.3105260E-06  2.0372201E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.427E-05  8.866E-05  9.568E-01  1.049E+00  5.30E+02  0.00E+00  1.91E+02  0.516494  0.013524  0.0000000E+00  6.8051807343E-02       4.171     4.08   -4.4076   -2.0582   -0.8998   -0.2660   -0.1126   -0.3346   -0.1633   -0.0252   -0.6875   -0.0530   -0.2369    0.2873         1   -2.3493
 20  1.090779329361812E+07    8.998611  3.668254  4.365356  7.1998520E-01  2.6596860E-01  2.2676990E-03  3.1716938E-05  6.7437209E-04  5.7164008E-03  2.3061450E-06  1.2851336E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2825  4.365356   -9.754  1.041857  7.510551  5.6344170E-01  4.2284860E-01  5.1735466E-05  1.3899963E-05  7.9111538E-03  4.3640995E-04  2.1500575E-06  1.9049077E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.369E-05  8.816E-05  9.565E-01  1.049E+00  5.28E+02  0.00E+00  1.91E+02  0.518378  0.013688  0.0000000E+00  6.8045670929E-02       4.164     4.11   -4.4206   -2.0747   -0.8990   -0.2658   -0.1125   -0.3343   -0.1632   -0.0252   -0.6868   -0.0529   -0.2367    0.2871         1   -2.3459
 21  1.140483727425112E+07    8.998522  3.673608  4.364755  7.1997980E-01  2.6597350E-01  2.2629340E-03  3.2700260E-05  6.7957102E-04  5.7156247E-03  2.3200773E-06  1.2835349E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2803  4.364755   -9.738  1.041950  7.511412  5.5527340E-01  4.3101980E-01  5.2010888E-05  1.3974803E-05  7.9312267E-03  4.1313609E-04  2.0159032E-06  1.7970113E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.305E-05  8.761E-05  9.562E-01  1.049E+00  5.25E+02  0.00E+00  1.90E+02  0.519908  0.013858  0.0000000E+00  6.8039103475E-02       4.156     4.15   -4.4340   -2.0917   -0.8981   -0.2655   -0.1123   -0.3340   -0.1630   -0.0252   -0.6860   -0.0529   -0.2365    0.2868         1   -2.3423
 22  1.189004687439292E+07    8.998431  3.678967  4.364144  7.1997330E-01  2.6597930E-01  2.2575507E-03  3.3748014E-05  6.8554741E-04  5.7147067E-03  2.3361647E-06  1.2816991E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2783  4.364144   -9.722  1.042182  7.512248  5.4716600E-01  4.3912990E-01  5.2280753E-05  1.4047591E-05  7.9487588E-03  3.9276053E-04  1.8982741E-06  1.7020190E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.240E-05  8.710E-05  9.559E-01  1.050E+00  5.23E+02  0.00E+00  1.90E+02  0.521430  0.014030  0.0000000E+00  6.8032401546E-02       4.149     4.18   -4.4474   -2.1088   -0.8973   -0.2652   -0.1122   -0.3337   -0.1628   -0.0251   -0.6851   -0.0528   -0.2363    0.2866         1   -2.3386
 23  1.236342209404342E+07    8.998340  3.684221  4.363546  7.1996580E-01  2.6598610E-01  2.2516050E-03  3.4842745E-05  6.9225180E-04  5.7136495E-03  2.3542730E-06  1.2796414E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2764  4.363546   -9.707  1.042379  7.513118  5.3924510E-01  4.4705280E-01  5.2497676E-05  1.4108033E-05  7.9620702E-03  3.7726973E-04  1.8067483E-06  1.6306789E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.178E-05  8.658E-05  9.556E-01  1.050E+00  5.21E+02  0.00E+00  1.90E+02  0.522980  0.014201  0.0000000E+00  6.8025568514E-02       4.141     4.22   -4.4606   -2.1255   -0.8964   -0.2650   -0.1120   -0.3335   -0.1627   -0.0251   -0.6843   -0.0528   -0.2362    0.2863         1   -2.3350
 24  1.287230045516773E+07    8.998238  3.690041  4.362940  7.1995600E-01  2.6599500E-01  2.2441971E-03  3.6131792E-05  7.0073248E-04  5.7122771E-03  2.3772408E-06  1.2770398E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2747  4.362940   -9.689  1.042726  7.514082  5.3098370E-01  4.5531530E-01  5.2764503E-05  1.4178037E-05  7.9696085E-03  3.6827211E-04  1.7435924E-06  1.5854237E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.119E-05  8.598E-05  9.552E-01  1.050E+00  5.18E+02  0.00E+00  1.90E+02  0.525198  0.014392  0.0000000E+00  6.8017878565E-02       4.133     4.26   -4.4751   -2.1437   -0.8956   -0.2647   -0.1119   -0.3332   -0.1625   -0.0250   -0.6835   -0.0527   -0.2360    0.2861         1   -2.3314
 25  1.331608972359003E+07    8.998145  3.695093  4.362283  7.1994600E-01  2.6600420E-01  2.2370140E-03  3.7315342E-05  7.0907206E-04  5.7108938E-03  2.3998702E-06  1.2744823E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2726  4.362283   -9.675  1.043071  7.514999  5.2296190E-01  4.6333940E-01  5.2988883E-05  1.4240307E-05  7.9843899E-03  3.5109391E-04  1.6470407E-06  1.5054799E-09  1.8768898E-03  1.5180834E-04  0.000E+00  6.058E-05  8.553E-05  9.550E-01  1.051E+00  5.16E+02  0.00E+00  1.90E+02  0.526534  0.014561  0.0000000E+00  6.8010859876E-02       4.126     4.30   -4.4877   -2.1602   -0.8946   -0.2644   -0.1117   -0.3328   -0.1623   -0.0250   -0.6827   -0.0526   -0.2358    0.2858         1   -2.3276
 26  1.379538213348611E+07    8.998042  3.700672  4.361686  7.1993270E-01  2.6601640E-01  2.2279279E-03  3.8735519E-05  7.1975965E-04  5.7090786E-03  2.4289078E-06  1.2712055E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2712  4.361686   -9.658  1.043497  7.515942  5.1496210E-01  4.7134000E-01  5.3207879E-05  1.4299609E-05  7.9893968E-03  3.4504894E-04  1.6021754E-06  1.4757901E-09  1.8768898E-03  1.5180834E-04  0.000E+00  5.997E-05  8.493E-05  9.546E-01  1.051E+00  5.14E+02  0.00E+00  1.90E+02  0.528522  0.014749  0.0000000E+00  6.8002943770E-02       4.118     4.33   -4.5017   -2.1776   -0.8938   -0.2642   -0.1115   -0.3326   -0.1621   -0.0249   -0.6819   -0.0526   -0.2356    0.2856         1   -2.3240
 27  1.422141983117152E+07    8.997947  3.705707  4.361010  7.1991950E-01  2.6602870E-01  2.2193238E-03  4.0014229E-05  7.3000335E-04  5.7072990E-03  2.4567587E-06  1.2680650E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2685  4.361010   -9.644  1.043941  7.516853  5.0682750E-01  4.7947670E-01  5.3436835E-05  1.4362153E-05  8.0034202E-03  3.2872471E-04  1.5119216E-06  1.3997162E-09  1.8768898E-03  1.5180834E-04  0.000E+00  5.938E-05  8.450E-05  9.543E-01  1.052E+00  5.11E+02  0.00E+00  1.89E+02  0.530145  0.014921  0.0000000E+00  6.7995591869E-02       4.110     4.37   -4.5143   -2.1941   -0.8929   -0.2639   -0.1114   -0.3322   -0.1619   -0.0249   -0.6810   -0.0525   -0.2354    0.2853         1   -2.3201
 28  1.467941035618343E+07    8.997841  3.711135  4.360337  7.1990330E-01  2.6604370E-01  2.2093422E-03  4.1426435E-05  7.4202435E-04  5.7051640E-03  2.4894467E-06  1.2643800E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2665  4.360337   -9.628  1.044315  7.517812  4.9874970E-01  4.8755530E-01  5.3611355E-05  1.4411314E-05  8.0086538E-03  3.2249006E-04  1.4695055E-06  1.3684814E-09  1.8768898E-03  1.5180834E-04  0.000E+00  5.872E-05  8.394E-05  9.540E-01  1.052E+00  5.09E+02  0.00E+00  1.89E+02  0.531420  0.015109  0.0000000E+00  6.7987343258E-02       4.102     4.41   -4.5278   -2.2116   -0.8919   -0.2636   -0.1112   -0.3319   -0.1617   -0.0248   -0.6801   -0.0524   -0.2352    0.2850         1   -2.3162
 29  1.511609899631101E+07    8.997736  3.716465  4.359630  7.1988510E-01  2.6606060E-01  2.1986751E-03  4.2864515E-05  7.5501295E-04  5.7028064E-03  2.5247539E-06  1.2603986E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2646  4.359630   -9.613  1.044888  7.518728  4.9067050E-01  4.9563560E-01  5.3854318E-05  1.4476122E-05  8.0157790E-03  3.1399374E-04  1.4158083E-06  1.3282324E-09  1.8768898E-03  1.5180834E-04  0.000E+00  5.817E-05  8.341E-05  9.536E-01  1.052E+00  5.07E+02  0.00E+00  1.89E+02  0.533740  0.015295  0.0000000E+00  6.7979121050E-02       4.094     4.45   -4.5412   -2.2290   -0.8909   -0.2633   -0.1110   -0.3316   -0.1615   -0.0248   -0.6792   -0.0524   -0.2350    0.2847         1   -2.3122
 30  1.552083480911212E+07    8.997636  3.721457  4.358910  7.1986710E-01  2.6607740E-01  2.1886878E-03  4.4149811E-05  7.6730049E-04  5.7005283E-03  2.5581285E-06  1.2566325E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2627  4.358910   -9.598  1.045548  7.519655  4.8262080E-01  5.0368690E-01  5.4091266E-05  1.4540560E-05  8.0259571E-03  3.0202939E-04  1.3488098E-06  1.2733472E-09  1.8768898E-03  1.5180834E-04  0.000E+00  5.756E-05  8.297E-05  9.533E-01  1.053E+00  5.05E+02  0.00E+00  1.89E+02  0.535266  0.015472  0.0000000E+00  6.7971169854E-02       4.087     4.49   -4.5536   -2.2456   -0.8899   -0.2630   -0.1109   -0.3312   -0.1613   -0.0247   -0.6782   -0.0523   -0.2348    0.2844         1   -2.3081
 31  1.597349986290292E+07    8.997519  3.727136  4.358206  7.1984410E-01  2.6609900E-01  2.1765569E-03  4.5640219E-05  7.8237787E-04  5.6976728E-03  2.5990276E-06  1.2520121E-05  1.8768898E-03  1.5180834E-04  0.000E+00  0.2607  4.358206   -9.582  1.046165  7.520708  4.7454530E-01  5.1176250E-01  5.4302233E-05  1.4597862E-05  8.0262151E-03  3.0139992E-04  1.3305752E-06  1.2672808E-09  1.8768898E-03  1.5180834E-04  0.000E+00  5.690E-05  8.239E-05  9.530E-01  1.053E+00  5.02E+02  0.00E+00  1.89E+02  0.536680  0.015676  0.0000000E+00  6.7961889146E-02       4.078     4.54   -4.5678   -2.2638   -0.8890   -0.2627   -0.1107   -0.3309   -0.1611   -0.0247   -0.6773   -0.0522   -0.2346    0.2841         1   -2.3041
