ID,STAR,RA,DEC,GAL,SpC,TIC,AVECROWD,MK,JK,BR,RUWE,TEFF,e_TEFF,SLOGL,IQR,e_IQR,PSI,e_PSI,SKW,e_SKW,ZCR,e_ZCR,MSP,e_MSP,MSD,e_MSD,MSC,e_MSC,MSS,e_MSS
1072,2MASSJ05390594-6916267,84.77470823791,-69.27410332886,LMC,B7I,404769646,0.8583057099999999,-7.717849594434,0.3139991760253906,0.6558780670166016,0.8700000047683716,,,,0.004496028838912025,0.0010918930036847845,0.6286605047460018,0.2206903886852593,-0.02817408375233667,0.2805524638229954,0.2228401635664891,0.04738984125094455,1.074258913954763,0.295846398110623,0.2017485637792528,0.025935522721610663,0.01445108156564088,0.0015141057969172006,-0.03299095769065671,0.009383216226684267
1073,2MASSJ05391704-6927393,84.82101181662,-69.4608948587,LMC,B0I,404797184,,-3.8718498767215976,-0.10099983215332031,-0.13869094848632812,1.0470000505447388,,,,,,,,,,,,,,,,,,,
1074,2MASSJ05391888-6936578,84.82868320213,-69.61606605468,LMC,B0.7Ib,404797916,,-4.33184991486857,-0.0019998550415039062,0.08580207824707031,0.9089999794960022,,,,,,,,,,,,,,,,,,,
1075,2MASSJ05392024-6906263,84.83435023378,-69.10733100108,LMC,B8Ia,404768964,0.8800423436,-6.735850197156168,0.22300052642822266,0.5186901092529297,1.1349999904632568,,,,0.005819610317703336,0.0014238923980590202,0.6240080238095697,0.229165902729095,0.04227981223422701,0.1842844111423222,0.2267419501594713,0.05104707799418103,1.113260587890682,0.3141961358224912,0.2171831586752849,0.032235818495280046,0.01454492172310988,0.00140048738389741,-0.03841178566614761,0.008887550371233937
1076,2MASSJ05392544-6928427,84.85617730723,-69.47851809987,LMC,B1Ib,404797281,,-4.029849869092203,1.63800048828125,1.6733455657958984,1.1160000562667847,,,,,,,,,,,,,,,,,,,
1077,GaiaDR34657649766335505152,84.85789541039,-69.3792234284,LMC,B0.2Ib,404796829,,-4.62985025056193,0.05800056457519531,-0.07896900177001953,0.9350000023841858,,,,,,,,,,,,,,,,,,,
1078,[FBM2009]32,84.90488,-69.72928,LMC,B0Ia,404798478,,-5.2638500750858555,0.5299997329711914,0.2938213348388672,0.9110000133514404,,,,,,,,,,,,,,,,,,,
1079,HD269929,84.90765458333334,-70.66306805555556,LMC,LBV,404803824,,-7.772849899609781,0.3319997787475586,0.7347021102905273,0.8700000047683716,19952.62314968879,,,,,,,,,,,,,,,,,,
1080,VFTS822,84.91032458333333,-69.15014555555557,LMC,B[e]SG?,404769232,,-6.198850494702555,1.9500007629394531,0.7078046798706055,1.0449999570846558,,,,,,,,,,,,,,,,,,,
1081,VFTS826,84.913542,-69.196097,LMC,B1IIn,728269127,,-9.455850464184977,1.2820005416870117,,3.437000036239624,,,,,,,,,,,,,,,,,,,
1082,GaiaDR34657676120258858880,84.9161060962,-69.20120459399,LMC,B5Ia,404769397,,-6.467849594434,0.20199966430664062,0.5223026275634766,0.9919999837875366,,,,,,,,,,,,,,,,,,,
1083,2MASSJ05394225-6913284,84.92603101317,-69.2245630697,LMC,B2.5Ia,404769463,,-5.460849624951578,0.6219997406005859,1.379730224609375,1.0180000066757202,,,,,,,,,,,,,,,,,,,
1084,GaiaDR34657673199681363584,84.94319296894,-69.35218267169,LMC,B0.7Ib,404851804,,-4.337850433667398,-0.06399917602539062,-0.03628063201904297,0.9100000262260437,,,,,,,,,,,,,,,,,,,
1085,2MASSJ05394849-6923157,84.95207505496,-69.38770178438,LMC,B1I,404851619,,-5.090849739392496,0.417999267578125,0.1993579864501953,0.972000002861023,,,,,,,,,,,,,,,,,,,
1086,2MASSJ05395010-6923142,84.958763,-69.3873,LMC,B1I,404851622,,-5.561850410779215,0.4530000686645508,,1.0880000591278076,,,,,,,,,,,,,,,,,,,
1087,2MASSJ05395353-6911311,84.97311687253,-69.19196216326,LMC,B3Ib,404852388,,-3.649849754651285,-0.039999961853027344,0.4141883850097656,1.0230000019073486,,,,,,,,,,,,,,,,,,,
1088,2MASSJ05395573-6916259,84.982210358,-69.27385828665,LMC,B1Iab,404852096,0.6607081480555556,-5.801850181897379,0.06999969482421875,-0.009541511535644531,0.9570000171661377,,,,0.01557929555484508,0.0028816102180507326,1.151675691541352,0.1533381710937027,0.04833174394493919,0.2820213655347165,0.1185764884641876,0.023303100481698934,0.709218910397584,0.16404879090196892,0.1119373670269627,0.013242551631529709,0.008880880866845823,0.001387447010805481,0.01106119824139735,0.006293958459366704
1089,2MASSJ05400134-6907595,85.00554301141,-69.13320712149,LMC,B1IbNwk,404852570,,-4.183850151379801,-0.026000022888183594,0.23543548583984375,0.9980000257492065,,,,,,,,,,,,,,,,,,,
1090,2MASSJ05400518-6710385,85.0216687664,-67.1773808153,LMC,B9Ib,404925401,,-5.649849754651285,0.15199947357177734,0.23896312713623047,0.9229999780654907,,,,,,,,,,,,,,,,,,,
1091,2MASSJ05400563-6939188,85.0235,-69.65525,LMC,B1.5II,404850334,,-3.5018499911625156,0.19900035858154297,-0.06355762481689453,1.3259999752044678,,,,,,,,,,,,,,,,,,,
1092,2MASSJ05400634-6923348,85.0261050316,-69.39290359163,LMC,B1I,728177118,,-5.561850410779215,0.3510007858276367,-0.058773040771484375,1.156000018119812,,,,,,,,,,,,,,,,,,,
1093,LHA120-S134,85.05550333333333,-69.37957916666666,LMC,B[e]SG,404851658,0.5314386169230769,-9.892849785168863,1.8540000915527344,0.919041633605957,0.9210000038146973,26302.679918953814,,,0.005101168505811634,0.0005645173349043171,0.8148580161758563,0.16463148726291618,0.00859414419242871,0.14734550147575562,0.1809308838126329,0.026500189202657894,1.557940503744721,0.16640569511811304,0.1362413458907244,0.014976183986651919,0.01084845019068559,0.001643130581430465,0.01624991699064508,0.005322439745308392
1094,2MASSJ05401347-6923208,85.05607886599,-69.38913267835,LMC,B1I,404851613,,-5.034849983533121,-0.015000343322753906,-0.08231544494628906,0.847000002861023,,,,,,,,,,,,,,,,,,,
1095,2MASSJ05401556-6924095,85.064873,-69.402664,LMC,B2I,404851537,,-3.987850052197672,0.0989999771118164,1.2285728454589844,1.1109999418258667,,,,,,,,,,,,,,,,,,,
1096,2MASS6XJ05402477-6957167,85.10333389152,-69.9546804249,LMC,B8Ie,404848783,,-3.3768499911625156,0.19699954986572266,-0.030843734741210938,1.2239999771118164,,,,,,,,,,,,,,,,,,,
1097,[FBM2009]115,85.10825,-69.58675,LMC,B1Ib,404850718,,-4.349849563916422,-0.07700061798095703,-0.019229888916015625,0.8679999709129333,,,,,,,,,,,,,,,,,,,
1098,2MASSJ05403429-6933245,85.142833413,-69.55684053589,LMC,B7I,404850840,0.8796272539130435,-7.486849647839762,0.18400001525878906,0.31223106384277344,0.8640000224113464,,,,0.005612498440314084,0.0020142465564069113,1.002680533331368,0.22582515411866577,0.07646567376112419,0.24676607939023054,0.1539576073701689,0.038742076287903084,0.7943980463732913,0.3691610840664853,0.1530947171187234,0.036830075682688174,0.01210070431546261,0.0025651476625094456,-0.01894253095680667,0.01262025662432072
1099,2MASSJ05403692-6919142,85.15381110786,-69.3206092403,LMC,B6I,404851936,0.8328544954545456,-7.2538498462040195,0.17799949645996094,0.3989419937133789,1.0049999952316284,,,,0.01036361179483885,0.004650875253704152,1.273100833269072,0.19920846808085577,0.001474384996553724,0.33030695389729114,0.1062002900026158,0.029670461016370737,0.581071866017095,0.24688806339512115,0.1108979383915607,0.016704116807555635,0.009113812455119033,0.002157486588283305,0.007169068909421984,0.00985079563755571
1100,2MASSJ05403737-6935233,85.15563903095,-69.5898163366,LMC,B0.7Ib,404850706,,-5.178850036938883,0.25100040435791016,0.08568477630615234,3.2720000743865967,,,,,,,,,,,,,,,,,,,
1101,HD270003,85.17709495717,-67.06682740967,LMC,B6I,404925622,0.9326533947368422,-6.557849747021891,0.05200004577636719,0.06436824798583984,1.218000054359436,,,,0.009156969452497402,0.0029359000577932454,1.22204332878428,0.2641687779100472,0.09677989134422248,0.24247162987678061,0.114903094439712,0.04060390510802088,0.533632479953032,0.27857304309191994,0.1219661237856395,0.02705636252514325,0.01054177086388827,0.002006487640293918,-0.00379595792089957,0.012473746967796817
1102,2MASSJ05404880-6916513,85.20335385165,-69.2808903577,LMC,B3I,404852071,0.84287915,-6.935850006421305,0.10400009155273438,0.16214275360107422,1.0119999647140503,,,,0.01334072701181011,0.0032304316257026544,1.343101405536581,0.19684038376047366,-0.01806060034234861,0.3144734593149791,0.09197611589052125,0.022253451716830897,0.4080177469453599,0.16852667993901072,0.1069491083124523,0.02057148212098317,0.007841414584245896,0.0021250567286951964,0.007675568170207403,0.011625558100961622
1103,[FBM2009]136,85.20629,-69.71164,LMC,B2II,404850048,,-4.337850433667398,0.2850008010864258,0.08732128143310547,0.9509999752044678,,,,,,,,,,,,,,,,,,,
1104,2MASSJ05405621-6830356,85.23417250425,-68.50989459546,LMC,B1.5Ib,404854454,0.6866909615384615,-5.269849640210367,-0.07200050354003906,-0.1495647430419922,0.7870000004768372,,,,0.009615944541740017,0.0013246620348702492,0.5833784515717921,0.15305138902425178,-0.03545292986384743,0.21760183059823138,0.2288985938605759,0.032237158119493514,1.500370254064872,0.23583610002876748,0.1397283041664922,0.012458008887490163,0.01236562243119353,0.0015168376999175972,-0.01061611772840734,0.006805631600240601
1105,GaiaDR34657166977662772864,85.2712619179,-70.54215973435,LMC,B1Ie,404970876,,-4.412850242932535,0.03200054168701172,0.18303871154785156,0.9950000047683716,,,,,,,,,,,,,,,,,,,
1106,2MASSJ05410657-6940221,85.2773996279,-69.67280730388,LMC,B1.5Iab,404966699,,-4.765849930127359,-0.0670003890991211,-0.019742965698242188,0.8569999933242798,,,,,,,,,,,,,,,,,,,
1107,2MASSJ05411002-7053396,85.29163115526,-70.89434654051,LMC,B1Ie,404972404,,-4.315850120862223,-0.24300003051757812,-0.06231403350830078,0.9070000052452087,,,,,,,,,,,,,,,,,,,
1108,GaiaDR34657789232498246400,85.31198005092,-68.68907799719,LMC,B3Ib,404932365,,-4.8868502200443515,0.06799983978271484,-0.00206756591796875,0.8709999918937683,,,,,,,,,,,,,,,,,,,
1109,2MASSJ05411521-6725408,85.31340682216,-67.4280114396,LMC,B9Ib,404929791,,-5.583849769910074,0.0689992904663086,0.10442733764648438,0.921999990940094,,,,,,,,,,,,,,,,,,,
1110,GaiaDR34657600563187026688,85.32845022125,-69.53306165756,LMC,B0.5Ib,404966127,,-4.295849663098551,-0.10300064086914062,-0.1383228302001953,0.9089999794960022,,,,,,,,,,,,,,,,,,,
1111,HD269997,85.33497240076,-69.08535369341,LMC,B2.5Ia,404933493,0.8043263602777778,-7.602849823315836,0.09099960327148438,0.1953573226928711,0.7889999747276306,,,,0.009712198264120767,0.005107240675703264,1.381550326959667,0.26419790201350163,0.1316115249476902,0.36426002388968837,0.08371004565942974,0.0313811141478897,0.360749831973283,0.1833070968467987,0.1094473495639193,0.031712835284865695,0.007177534862148412,0.0031641720493093225,0.008840665007599061,0.01488099319906015
1112,HD269992,85.36531414736,-69.80104211882,LMC,B2.5Ia,404967301,0.8565779413888888,-7.459850174267984,0.04199981689453125,0.0777597427368164,0.7049999833106995,,,,0.0085480261380629,0.003587422562145054,1.341341861657774,0.2746921422757496,0.05947065451388838,0.3234022443316334,0.09246813542609665,0.03788519477651447,0.4291074481007427,0.2544490954647457,0.1018843298188167,0.017480858297480282,0.00801048271445418,0.0023806035492303732,0.007342077544629389,0.008858405914460655
1113,2MASSJ05412976-6924571,85.37396040825,-69.41587196744,LMC,B6I,404965649,0.8727266891304349,-10.226850372632242,1.1470003128051758,1.2595157623291016,1.024999976158142,,,,0.002686815500213846,0.0006793350577317244,0.6568920745413983,0.2590923065744919,-0.00025635919444146,0.33786697325634035,0.2186468040335689,0.05223586162160559,1.050414854698255,0.3102579428896836,0.2068261769585716,0.034205900069127486,0.01456934252573515,0.002018364908069304,-0.03518594181675228,0.009027277802232822
1114,[FBM2009]167,85.37683,-69.60519,LMC,B1II,404966422,,-4.118849617322184,-0.03500080108642578,-0.15144634246826172,0.9430000185966492,,,,,,,,,,,,,,,,,,,
1115,GaiaDR34657627462529190400,85.39343756416,-69.31906276052,LMC,B0Iab,404934327,,-4.914850097974039,-0.09099960327148438,-0.1818399429321289,0.8320000171661377,,,,,,,,,,,,,,,,,,,
1116,2MASSJ05413568-6935585,85.39864875417,-69.59957925126,LMC,B1Ia,404966400,0.6845837547222222,-5.562849861462809,0.055999755859375,-0.0963277816772461,0.8500000238418579,,,,0.01082387350874746,0.0018674659453677943,0.833237351392786,0.16819747122928158,-0.07621447611675024,0.2778199242108298,0.1777158250235051,0.026512264237180196,1.138399064388014,0.20744885216528391,0.1239421374275902,0.009412290863382617,0.01189712408693721,0.0013118932413100596,-0.00222308782804739,0.00556171467231304
1117,HD269993,85.4033003311,-70.01461588473,LMC,B0.7Ia,404968371,,-6.4478500903446445,-0.012999534606933594,-0.09698486328125,0.8220000267028809,,,,,,,,,,,,,,,,,,,
1118,GaiaDR34657597500923652736,85.41715680215,-69.66434632681,LMC,B1.5Ib,404966658,,-4.392849785168863,-0.16100025177001953,-0.17759323120117188,0.9160000085830688,,,,,,,,,,,,,,,,,,,
1119,2MASSJ05414062-6922050,85.41923888175,-69.36806466971,LMC,B6I,404965477,0.5680657008695652,-6.037850242932535,0.09200000762939453,0.1281147003173828,1.100000023841858,,,,0.01329583982410638,0.0030555604291899554,0.8254219902956649,0.2241565723228425,-0.1241201105056623,0.2382399685987389,0.180363042785785,0.038886125960161846,0.8795970411812069,0.24624655883305807,0.1642872909617434,0.026311612850600297,0.01349868517852191,0.0015134985673806005,-0.021324263680954,0.008596150095385335
1120,LHA120-S137,85.43225541666666,-69.62730111111111,LMC,B[e]SG,404966511,,-7.353850227673746,1.9960002899169922,0.46903038024902344,1.0490000247955322,12882.495516931349,,,,,,,,,,,,,,,,,,
1121,GaiaDR34657733153086383872,85.45332494918,-68.91458767713,LMC,B1.5Ib,404932971,,-4.71985040314982,-0.03399944305419922,-0.037872314453125,0.9879999756813049,,,,,,,,,,,,,,,,,,,
1122,GaiaDR34657739101635871872,85.4644235294,-68.88706829903,LMC,B0.5Ia,404932882,,-5.316849571545816,-0.07000064849853516,-0.0930633544921875,0.828000009059906,,,,,,,,,,,,,,,,,,,
1123,GaiaDR34657600082150820736,85.49902660215,-69.53243567528,LMC,B1Ib(n),404966122,,-4.451849800427652,-0.0019998550415039062,0.03522300720214844,0.8730000257492065,,,,,,,,,,,,,,,,,,,
1124,2MASSJ05420616-6913077,85.52564685558,-69.21880553619,LMC,B6Ib,404933947,0.3308593279166667,-7.2488497317631015,0.055999755859375,0.23791790008544922,0.9819999933242798,,,,0.008873377975154048,0.004935701670398796,0.7192194286875518,0.38283193512589503,-0.07052299819419101,0.3281336035808298,0.2160607406357562,0.07801871183903589,1.118804974662555,0.5204141598614636,0.182300203748148,0.054857134531435744,0.0125402045794036,0.0029238866528123074,-0.02705258578128118,0.018731468768647015
1125,MCPS085.53771-69.21678,85.53771,-69.21678,LMC,B3Ia,389363695,0.1266202519444444,-6.137849670727945,0.07999992370605469,0.19257259368896484,0.9559999704360962,,,,0.01318317999701119,0.002848091793801532,0.6448472244276879,0.2570342097042196,0.08426864832614253,0.29949731899049953,0.2279336881234857,0.05609471196135149,1.225844349598787,0.3493776801625566,0.1793411462945728,0.029676140310756657,0.01403392192399387,0.0021351286699958657,-0.02539199540816618,0.010741114632058523
1126,2MASSJ05421193-6912279,85.54975442758,-69.20773810192,LMC,B5II,389363745,0.3180319191666667,-7.0648497165043125,0.14599990844726562,0.3078441619873047,0.9769999980926514,,,,0.00752843603064927,0.0019811172170098317,0.5772179939218873,0.20089684345289693,0.05348366223865247,0.2977764369091036,0.2314042397516517,0.04759185504884519,1.247100653867555,0.2770747438650965,0.1821067230972942,0.0382737495914395,0.01298112193298298,0.0019018315322475855,-0.02660964352784166,0.015484225904186823
1127,2MASSJ05421838-6827400,85.57664823914,-68.46114811372,LMC,B9Ib,389365856,,-5.568850380261637,0.09000015258789062,0.09854984283447266,0.9190000295639038,,,,,,,,,,,,,,,,,,,
1128,2MASSJ05422523-6928446,85.60512964105,-69.47903627456,LMC,B8Ib,389329028,,-5.912850242932535,0.13800048828125,0.38663387298583984,0.859000027179718,,,,,,,,,,,,,,,,,,,
1129,2MASSJ05422761-7036186,85.61511519078,-70.60516414535,LMC,B9Ia,389323816,0.7965966455172415,-5.820850235303141,-0.0030002593994140625,0.18871498107910156,0.9710000157356262,,,,0.007297147482890507,0.0013612204360507621,0.3974449269402366,0.16217760760902142,0.01349687130434047,0.1911627480846578,0.2809634630304961,0.04093055749131948,1.462303233994285,0.26556178008328407,0.2298981258167487,0.022232500152354773,0.01559006081147081,0.0014847869549532943,-0.04099677934364633,0.006061160315621789
1130,2MASSJ05422965-6929435,85.6235918997,-69.49539188681,LMC,B9Ia,389328965,0.73963712,-6.9558504641849765,0.05200004577636719,0.24675369262695312,1.0199999809265137,,,,0.008427523460704833,0.0026002622949661486,1.125969775418614,0.25902898829648097,-0.00172887260141607,0.3493080804467414,0.1266605979689192,0.042829581781894506,0.5343629217073427,0.300738800927931,0.1310999902093186,0.02818752488691291,0.01146749685507863,0.0016103313197361217,-0.0108488265048684,0.011535431496964864
1131,2MASSJ05423050-6618106,85.62707782992,-66.30300776758,LMC,B0Iab,389370091,,-4.859849792798258,-0.2069997787475586,-0.2700948715209961,0.8740000128746033,,,,,,,,,,,,,,,,,,,
1132,2MASSJ05424167-6919033,85.67370430907,-69.31758131058,LMC,B8Ib,389363377,,-5.279849869092203,0.11199951171875,0.3666391372680664,0.9629999995231628,,,,,,,,,,,,,,,,,,,
1133,GaiaDR34657620423110176768,85.67461968563,-69.52069765238,LMC,B1Ib(n),389328859,,-4.585849624951578,-0.03299999237060547,0.02125263214111328,0.8659999966621399,,,,,,,,,,,,,,,,,,,
1134,2MASSJ05424355-6813534,85.68144529046,-68.23152804421,LMC,B9Ia,389366376,0.9639345233333333,-6.495850426038004,0.15200042724609375,0.3593482971191406,1.0920000076293945,,,,0.003997769830415824,0.000686979946709673,0.2304948790343499,0.11813521317355784,-0.01646022038565814,0.11390759118158687,0.3372108433267155,0.04013360529763595,1.638807056043173,0.1961387725342,0.2802917054273331,0.019572793337710104,0.01450346578500303,0.0013138600380447698,-0.05657300837246822,0.005576732175617697
1135,HD270039,85.7026469215,-68.561982045,LMC,B8Ia,389365607,0.89461558625,-6.599849563916422,0.016999244689941406,0.16034221649169922,1.1829999685287476,,,,0.007003051798771291,0.0013026222158472262,0.9341425247505684,0.17832903314595425,-0.04598642258693075,0.21825437706474132,0.1567027079461434,0.023666231793824554,0.7579749557380361,0.16186893999366064,0.1545481149524024,0.015613772291710253,0.01373308852868385,0.0009454883824158813,-0.01719983072981534,0.006401942121608913
1136,2MASSJ05432466-6857000,85.85275844705,-68.950003203,LMC,B0.7Ib,389436393,,-4.9348496020633945,-0.05800056457519531,-0.17736339569091797,0.8820000290870667,,,,,,,,,,,,,,,,,,,
1137,2MASSJ05435515-6859192,85.97979793475,-68.98864581671,LMC,B7II,389436487,,-4.34384999879191,0.26599979400634766,0.6075773239135742,1.0729999542236328,,,,,,,,,,,,,,,,,,,
1138,[MNM2015]LMCe050-1,85.99425,-70.23933,LMC,B2.5I,389441277,,-4.3738497317631015,-0.062000274658203125,-0.0650625228881836,1.3029999732971191,,,,,,,,,,,,,,,,,,,
1139,GaiaDR34657610390064603136,86.01156064688,-69.43621011814,LMC,B0.7Iab,389437948,,-5.169850212414957,0.0410003662109375,0.22771072387695312,0.8830000162124634,,,,,,,,,,,,,,,,,,,
1140,2MASSJ05441246-6907371,86.05193976786,-69.126953247,LMC,B9Ib,389436911,,-5.055849891980387,0.09200000762939453,0.22796058654785156,1.0130000114440918,,,,,,,,,,,,,,,,,,,
1141,2MASSJ05442047-6714274,86.08525959618,-67.24096934194,LMC,B0II,389372940,,-4.778850418408609,-0.10799980163574219,-0.23644542694091797,0.9909999966621399,,,,,,,,,,,,,,,,,,,
1142,2MASSJ05442804-6948059,86.11689269725,-69.80164412927,LMC,B9Ia,389508279,,-5.989849907239176,0.13299942016601562,0.3895101547241211,0.8410000205039978,,,,,,,,,,,,,,,,,,,
1143,2MASSJ05444444-6750038,86.18514045758,-67.83443007393,LMC,B9Iab,389563979,,-4.851850372632242,0.025000572204589844,0.10120964050292969,0.8949999809265137,,,,,,,,,,,,,,,,,,,
1144,2MASSJ05445228-7326501,86.21780159615,-73.44726927512,LMC,B9II,364591683,,-4.602849823315836,0.08300018310546875,0.15435504913330078,0.9459999799728394,,,,,,,,,,,,,,,,,,,
1145,HD270105,86.21867359618,-67.33310424109,LMC,B6I,389564948,0.8735025327777779,-6.401849609692789,-0.06599998474121094,-0.005194664001464844,0.8889999985694885,,,,0.00916106296547999,0.002436500310386447,1.158808070752792,0.18804818873591375,-0.0044144467285628,0.34602841036763365,0.1171087533301784,0.03345937049824999,0.5656078954214822,0.16895220540483152,0.120470978256821,0.020675603725343602,0.009876077012705717,0.002397875644217819,-0.00216769840926222,0.01299716071022222
1146,HD246901,86.22147836423,33.5285710026,MW,B1I+K,116997540,0.984959737142857,-9.142719519773227,1.1099998950958252,1.9028730392456055,6.559999942779541,,,,0.000676838966942991,0.00018725808036298996,1.165405644415166,0.14760127346331492,0.01926571468904791,0.24093014402021148,0.1104249981401862,0.026722881156318674,0.6661048160776357,0.29262654997611465,0.1174430253380399,0.02700210986839055,0.007659946435801527,0.0030035879900999155,0.01338511315446156,0.012038184243556132
1147,2MASSJ05451111-6911295,86.29636807605,-69.1915218099,LMC,B8Iab,389510104,,-4.976850372632242,0.030000686645507812,0.12078380584716797,0.9760000109672546,,,,,,,,,,,,,,,,,,,
1148,LHA120-S59,86.37280666666665,-68.19609,LMC,B[e]SG,389563321,,-7.019849640210367,1.6229991912841797,0.5891427993774414,1.2239999771118164,13803.842646028837,,,,,,,,,,,,,,,,,,
1149,LHA 120-S 61,86.46641166666666,-67.24053805555556,LMC,LBV?,389569308,,-6.596850258191324,0.13399982452392578,-0.0689849853515625,0.8870000243186951,,,,,,,,,,,,,,,,,,,
1150,HD270123,86.49428778914,-67.83920716087,LMC,B8I,389570429,0.8593140899999999,-7.198850494702555,0.04500007629394531,0.09953594207763672,0.859000027179718,,,,0.008139197750198137,0.002307947335918986,1.276790682398148,0.16258489202156062,0.06684071202808115,0.23577964552343225,0.09880199416273838,0.0254643468011371,0.417879681029635,0.18037058896081143,0.1170018687498704,0.02199788669028133,0.01001518383797036,0.00232885505572511,-0.00381016401716305,0.012352647358501851
1151,2MASSJ05460004-6832522,86.50019769906,-68.54784313954,LMC,B9II,389571691,,-5.038849693616129,0.09799957275390625,0.18439006805419922,0.8859999775886536,,,,,,,,,,,,,,,,,,,
1152,2MASSJ05474283-6707524,86.92847535998,-67.13123814666,LMC,B9II,389673962,,-4.659849983533121,0.026000022888183594,0.12198352813720703,0.9350000023841858,,,,,,,,,,,,,,,,,,,
1153,2MASSJ05480286-6739343,87.01212121143,-67.65950123533,LMC,B8Ib,389673018,,-5.453849655469156,0.05699920654296875,0.2672281265258789,0.8960000276565552,,,,,,,,,,,,,,,,,,,
1154,2MASSJ05481780-6856532,87.07417154444,-68.94815133394,LMC,B9Ib,389747068,,-5.026849609692789,0.07299995422363281,0.16434192657470703,1.125,,,,,,,,,,,,,,,,,,,
1155,HD38658,87.17223299024,28.32459023721,MW,B3II,76545916,0.959016668,-2.8738637962000624,0.009999752044677734,0.31252002716064453,1.2599999904632568,,,,0.002145309423212893,0.00023064808582702487,1.18271966032539,0.11523120992098804,0.1051347064456322,0.06938751221349758,0.06602341505555724,0.007879600802340505,1.674353662401399,0.21449415588864718,0.3648289876435767,0.04371835287683052,-0.00224874560442601,0.0007119803095711101,0.08351237376092284,0.01003931340763982
1156,HD270151,87.26183533218,-70.04170304822,LMC,B2Ia,389749856,0.8806979445945945,-6.978850227673746,0.12199974060058594,0.20595264434814453,0.9819999933242798,,,,0.010138643656958,0.0023812092808478567,1.411726256356577,0.17680534410617924,-0.00188821596103213,0.33846973723626056,0.08488432683585578,0.023355351275240924,0.375631687188516,0.13430281723266052,0.1026310464237327,0.017935690546942544,0.007414195316472959,0.0021463261808457685,0.01000767588544281,0.00892583728018453
1157,2MASSJ05492235-6717484,87.34305414512,-67.29680384603,LMC,B3I,389864558,0.8345991376923076,-5.5168503344852695,-0.09499931335449219,-0.08965301513671875,1.090999960899353,,,,0.006530109918318116,0.0008859383588775704,0.4439512082424028,0.12224358807591715,0.005725154447949299,0.16039811673100912,0.2703457849812741,0.02938962917800516,1.505040444178373,0.2039436577638956,0.1988230877947774,0.019900650281754667,0.01464277578662502,0.0010933628532035103,-0.03152125271288991,0.007048241669883085
1158,2MASSJ05494937-6736001,87.45571402332,-67.6000356173,LMC,B9II,389864070,,-4.965849739392496,0.1549997329711914,0.2895317077636719,0.9829999804496765,,,,,,,,,,,,,,,,,,,
1159,2MASSJ05500246-6805019,87.51028182661,-68.08387714846,LMC,B9Ib,389863251,,-5.074849945386148,-0.034999847412109375,-0.06716632843017578,0.9789999723434448,,,,,,,,,,,,,,,,,,,
1160,HD270220,87.5957737328,-68.1901835048,LMC,B0.7Ia,389863057,,-6.275850159009195,-0.03899955749511719,-0.14432334899902344,0.9369999766349792,,,,,,,,,,,,,,,,,,,
1161,2MASSJ05503546-6648408,87.64775898629,-66.81135648716,LMC,B8Ib,389867758,,-5.462850433667398,0.008000373840332031,0.072845458984375,0.9629999995231628,,,,,,,,,,,,,,,,,,,
1162,2MASSJ05511027-7219208,87.7928187034,-72.32249659093,LMC,B9Ib,141530801,,-5.893850189526773,0.26300048828125,0.7835617065429688,1.0,,,,,,,,,,,,,,,,,,,
1163,HD270196,87.83658046532,-70.2859166611,LMC,B1.5Ia,389921913,0.8794020094594596,-6.654849869092203,-0.05900001525878906,-0.11186981201171875,0.7789999842643738,,,,0.0181952193316475,0.0048746438461155376,1.623934978590537,0.17219253602840265,0.05537971766698913,0.3042287647257154,0.0476916969818303,0.014564835491690553,0.2648881324364112,0.10384944154473318,0.1220173665116338,0.024735165363031206,0.001491600238940643,0.001677311550893154,0.02616275331682021,0.00694136977243764
1164,HD270296,88.29177759251,-68.11859928883,LMC,B6I,31312657,0.9658308105263158,-7.046850067456461,0.039000511169433594,0.054271697998046875,0.9769999980926514,,,,0.008205174440885648,0.0024042716103218624,1.305763878964948,0.2628086027296914,-0.05378306380478996,0.31520396767063885,0.09287562271842542,0.03141353065775893,0.368993373604204,0.16076359710216231,0.1048469910149284,0.01493762966750576,0.008973895962744194,0.0017345170747601543,0.001760975190199356,0.009059869390776359
1165,2MASSJ05533437-6731345,88.393229,-67.526253,LMC,B6I,31311824,0.4670529476470588,-7.359849792798258,0.5570001602172852,1.217519760131836,1.465999960899353,,,,0.006152984997778035,0.0004989503056398036,0.1552534199922594,0.059674045866687585,0.05051034186190463,0.10890168067925225,0.3638367668342244,0.022991335913924098,1.858604097974134,0.1330970151306195,0.2531277757139978,0.015933187835773892,0.01483177252422528,0.0018853715685574314,-0.04883030072710083,0.004332981924982811
1166,HD248768,88.41903884057,27.52928544415,MW,B9II,77971450,0.989100305,-5.702472663590882,0.5940003395080566,1.5421018600463867,1.1339999437332153,,,,0.000307045906083658,7.820388418622315e-06,0.1238101009117023,0.07753142579259688,-0.1199356138150255,0.15046121062314993,0.3829523990707641,0.0436607737811249,1.624516712268594,0.3697989407434743,0.2870299798358388,0.005657374446803338,0.01440499687273392,0.0008194931450758629,-0.05878926890451809,0.0010477484855705953
