line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 74  4.065662487863443E+06   36.732571  5.570755  4.463227  7.1999990E-01  2.6595590E-01  2.2831417E-03  2.7719177E-05  6.5875864E-04  5.7184752E-03  2.2656016E-06  1.2899734E-05  1.8768898E-03  1.5180834E-04  2.047E-24  0.4071  4.463227   -6.111  0.651391  7.674177  1.0487280E-01  8.8143950E-01  8.3915939E-05  2.3095502E-05  8.1484605E-03  1.1327691E-04  1.7046520E-07  3.1475885E-10  1.7757157E-03  4.2335113E-06  2.751E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.267892  0.0000000E+00  0.0000000000E+00       3.238    24.12   -9.1769   -6.3063   -1.0739   -0.2630   -0.1057   -0.3277   -0.1832   -0.0291   -0.7740   -0.0516   -0.2326    0.2815         1   -2.8706
 75  4.097861921037723E+06   36.708082  5.573774  4.457231  7.1999990E-01  2.6595590E-01  2.2831410E-03  2.7719864E-05  6.5875868E-04  5.7184752E-03  2.2656017E-06  1.2899733E-05  1.8768898E-03  1.5180834E-04  2.268E-24  0.4038  4.457231   -6.128  0.659417  7.676768  9.6494890E-02  8.8981730E-01  8.4541086E-05  2.3269628E-05  8.1482463E-03  1.1247694E-04  1.6751010E-07  3.1218274E-10  1.7741304E-03  4.4074217E-06  2.668E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.269941  0.0000000E+00  0.0000000000E+00       3.211    24.88   -9.1844   -6.3561   -1.0690   -0.2586   -0.1029   -0.3216   -0.1807   -0.0287   -0.7635   -0.0503   -0.2288    0.2763         1   -2.8283
 76  4.129390532687532E+06   36.685067  5.576759  4.451405  7.1999990E-01  2.6595590E-01  2.2831405E-03  2.7720490E-05  6.5875871E-04  5.7184752E-03  2.2656017E-06  1.2899733E-05  1.8768898E-03  1.5180834E-04  2.451E-24  0.3995  4.451405   -6.145  0.667818  7.679523  8.8152040E-02  8.9816020E-01  8.5202724E-05  2.3454987E-05  8.1480186E-03  1.1162985E-04  1.6446625E-07  3.0943709E-10  1.7725331E-03  4.6021073E-06  2.589E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.271973  0.0000000E+00  0.0000000000E+00       3.184    25.64   -9.1919   -6.4052   -1.0645   -0.2543   -0.1003   -0.3157   -0.1784   -0.0283   -0.7534   -0.0492   -0.2252    0.2713         1   -2.7867
 77  4.160717897880000E+06   36.663179  5.579779  4.444834  7.1999990E-01  2.6595590E-01  2.2831399E-03  2.7721119E-05  6.5875874E-04  5.7184752E-03  2.2656017E-06  1.2899733E-05  1.8768898E-03  1.5180834E-04  2.627E-24  0.3957  4.444834   -6.166  0.677340  7.682512  7.9736150E-02  9.0657610E-01  8.6231359E-05  2.3741166E-05  8.1473144E-03  1.1071506E-04  1.6035668E-07  3.0658656E-10  1.7709011E-03  4.8313242E-06  2.513E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.274034  0.0000000E+00  0.0000000000E+00       3.155    26.52   -9.1994   -6.4604   -1.0596   -0.2496   -0.0975   -0.3093   -0.1757   -0.0278   -0.7421   -0.0479   -0.2212    0.2658         1   -2.7391
 78  4.191508605852909E+06   36.642683  5.582742  4.438325  7.1999990E-01  2.6595590E-01  2.2831393E-03  2.7721750E-05  6.5875877E-04  5.7184752E-03  2.2656017E-06  1.2899732E-05  1.8768898E-03  1.5180834E-04  2.794E-24  0.3919  4.438325   -6.188  0.687751  7.685810  7.1357280E-02  9.1495490E-01  8.7029305E-05  2.3963196E-05  8.1470056E-03  1.0973422E-04  1.5709145E-07  3.0347921E-10  1.7692534E-03  5.0908035E-06  2.440E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.276065  0.0000000E+00  0.0000000000E+00       3.126    27.42   -9.2069   -6.5159   -1.0548   -0.2450   -0.0949   -0.3030   -0.1731   -0.0274   -0.7310   -0.0467   -0.2174    0.2605         1   -2.6910
 79  4.221695574453804E+06   36.623634  5.585762  4.431888  7.1999990E-01  2.6595590E-01  2.2831388E-03  2.7722324E-05  6.5875880E-04  5.7184752E-03  2.2656017E-06  1.2899732E-05  1.8768898E-03  1.5180834E-04  2.930E-24  0.3870  4.431888   -6.211  0.698905  7.689431  6.2993730E-02  9.2331850E-01  8.7902558E-05  2.4207507E-05  8.1466550E-03  1.0867334E-04  1.5366174E-07  3.0007940E-10  1.7675826E-03  5.3847872E-06  2.371E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.278136  0.0000000E+00  0.0000000000E+00       3.097    28.34   -9.2144   -6.5720   -1.0501   -0.2406   -0.0924   -0.2970   -0.1706   -0.0269   -0.7200   -0.0456   -0.2137    0.2554         0   -2.6424
 80  4.251882543054692E+06   36.605642  5.589084  4.424832  7.1999990E-01  2.6595590E-01  2.2831383E-03  2.7722854E-05  6.5875883E-04  5.7184752E-03  2.2656018E-06  1.2899732E-05  1.8768898E-03  1.5180834E-04  3.040E-24  0.3827  4.424832   -6.237  0.712053  7.693600  5.4480860E-02  9.3183140E-01  8.8915655E-05  2.4489686E-05  8.1462071E-03  1.0749099E-04  1.4994120E-07  2.9630392E-10  1.7658511E-03  5.7354582E-06  2.303E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.280409  0.0000000E+00  0.0000000000E+00       3.065    29.39   -9.2227   -6.6350   -1.0449   -0.2358   -0.0899   -0.2906   -0.1678   -0.0263   -0.7079   -0.0444   -0.2098    0.2499         0   -2.5877
 81  4.280680911099943E+06   36.589428  5.592194  4.417995  7.1999990E-01  2.6595590E-01  2.2831379E-03  2.7723321E-05  6.5875886E-04  5.7184752E-03  2.2656018E-06  1.2899731E-05  1.8768898E-03  1.5180834E-04  3.123E-24  0.3783  4.417995   -6.263  0.726571  7.698180  4.6237660E-02  9.4007480E-01  9.0328437E-05  2.4882611E-05  8.1452512E-03  1.0622072E-04  1.4543426E-07  2.9232264E-10  1.7641399E-03  6.1482405E-06  2.240E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.282550  0.0000000E+00  0.0000000000E+00       3.034    30.44   -9.2305   -6.6967   -1.0403   -0.2318   -0.0878   -0.2851   -0.1653   -0.0258   -0.6967   -0.0435   -0.2065    0.2452         0   -2.5338
 82  4.310022644580014E+06   36.573849  5.595544  4.411521  7.1999990E-01  2.6595590E-01  2.2831375E-03  2.7723794E-05  6.5875888E-04  5.7184752E-03  2.2656018E-06  1.2899731E-05  1.8768898E-03  1.5180834E-04  3.226E-24  0.3736  4.411521   -6.288  0.744207  7.703820  3.7705660E-02  9.4860690E-01  9.1707698E-05  2.5267410E-05  8.1445312E-03  1.0473556E-04  1.4111554E-07  2.8742565E-10  1.7623259E-03  6.6741477E-06  2.177E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.284859  0.0000000E+00  0.0000000000E+00       3.005    31.48   -9.2389   -6.7569   -1.0362   -0.2286   -0.0863   -0.2807   -0.1632   -0.0252   -0.6867   -0.0427   -0.2039    0.2415         0   -2.4820
 83  4.338005964473045E+06   36.559825  5.598645  4.405733  7.1999990E-01  2.6595590E-01  2.2831369E-03  2.7724391E-05  6.5875891E-04  5.7184752E-03  2.2656018E-06  1.2899731E-05  1.8768898E-03  1.5180834E-04  3.503E-24  0.3693  4.405733   -6.310  0.765545  7.710658  2.9442740E-02  9.5687000E-01  9.3094040E-05  2.5657085E-05  8.1439274E-03  1.0310181E-04  1.3701739E-07  2.8161281E-10  1.7605203E-03  7.2857515E-06  2.119E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.287010  0.0000000E+00  0.0000000000E+00       2.978    32.45   -9.2466   -6.8095   -1.0308   -0.2263   -0.0854   -0.2776   -0.1613   -0.0248   -0.6781   -0.0421   -0.2020    0.2388         0   -2.4371
 84  4.366097957453047E+06   36.546457  5.602329  4.400288  7.1999990E-01  2.6595590E-01  2.2831364E-03  2.7724950E-05  6.5875894E-04  5.7184752E-03  2.2656018E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  3.740E-24  0.3634  4.400288   -6.331  0.794382  7.719965  2.1009700E-02  9.6530340E-01  9.5364674E-05  2.6292774E-05  8.1422926E-03  1.0116590E-04  1.3180075E-07  2.7408327E-10  1.7586198E-03  8.1090300E-06  2.062E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.289561  0.0000000E+00  0.0000000000E+00       2.953    33.42   -9.2558   -6.8613   -1.0250   -0.2241   -0.0846   -0.2745   -0.1594   -0.0244   -0.6696   -0.0416   -0.2002    0.2362         0   -2.3946
 85  4.393592248454754E+06   36.533799  5.606323  4.397155  7.1999990E-01  2.6595590E-01  2.2831359E-03  2.7725529E-05  6.5875897E-04  5.7184752E-03  2.2656018E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  3.993E-24  0.3593  4.397155   -6.339  0.837649  7.733935  1.2711060E-02  9.7360270E-01  9.8780800E-05  2.7252685E-05  8.1392989E-03  9.8857461E-05  1.2611307E-07  2.6314301E-10  1.7566822E-03  9.2450271E-06  2.007E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.292337  0.0000000E+00  0.0000000000E+00       2.936    34.06   -9.2658   -6.8964   -1.0217   -0.2227   -0.0840   -0.2726   -0.1582   -0.0242   -0.6644   -0.0413   -0.1990    0.2346         0   -2.3694
 86  4.395385354389639E+06   36.532976  5.606600  4.397174  7.1999990E-01  2.6595590E-01  2.2831358E-03  2.7725566E-05  6.5875897E-04  5.7184752E-03  2.2656018E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.009E-24  0.3591  4.397174   -6.338  0.841319  7.735135  1.2172330E-02  9.7414140E-01  9.9076042E-05  2.7335966E-05  8.1390142E-03  9.8687126E-05  1.2571778E-07  2.6223603E-10  1.7565538E-03  9.3362628E-06  2.004E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.292531  0.0000000E+00  0.0000000000E+00       2.936    34.07   -9.2665   -6.8970   -1.0217   -0.2227   -0.0840   -0.2726   -0.1582   -0.0242   -0.6645   -0.0413   -0.1990    0.2346         0   -2.3695
 87  4.397178460324542E+06   36.532153  5.606883  4.397224  7.1999990E-01  2.6595590E-01  2.2831358E-03  2.7725603E-05  6.5875897E-04  5.7184752E-03  2.2656018E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.024E-24  0.3588  4.397224   -6.337  0.845141  7.736385  1.1634630E-02  9.7467920E-01  9.9383268E-05  2.7422776E-05  8.1387144E-03  9.8513786E-05  1.2532075E-07  2.6127707E-10  1.7564253E-03  9.4302524E-06  2.000E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.292728  0.0000000E+00  0.0000000000E+00       2.936    34.07   -9.2672   -6.8974   -1.0218   -0.2227   -0.0840   -0.2727   -0.1582   -0.0242   -0.6645   -0.0413   -0.1991    0.2346         0   -2.3698
 88  4.398971566259434E+06   36.531327  5.607184  4.397300  7.1999990E-01  2.6595590E-01  2.2831358E-03  2.7725641E-05  6.5875898E-04  5.7184752E-03  2.2656018E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.040E-24  0.3586  4.397300   -6.336  0.849168  7.737703  1.1098090E-02  9.7521580E-01  9.9706195E-05  2.7513923E-05  8.1383942E-03  9.8337394E-05  1.2493801E-07  2.6023816E-10  1.7562968E-03  9.5270027E-06  1.997E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.292937  0.0000000E+00  0.0000000000E+00       2.936    34.07   -9.2680   -6.8976   -1.0219   -0.2227   -0.0840   -0.2727   -0.1583   -0.0242   -0.6647   -0.0413   -0.1991    0.2347         0   -2.3704
 89  4.400764672194323E+06   36.530498  5.607502  4.397432  7.1999990E-01  2.6595590E-01  2.2831357E-03  2.7725678E-05  6.5875898E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.056E-24  0.3584  4.397432   -6.335  0.853373  7.739081  1.0562760E-02  9.7575120E-01  1.0004557E-04  2.7609703E-05  8.1380527E-03  9.8157763E-05  1.2455126E-07  2.5918156E-10  1.7561681E-03  9.6267071E-06  1.993E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.293159  0.0000000E+00  0.0000000000E+00       2.936    34.06   -9.2688   -6.8973   -1.0220   -0.2227   -0.0840   -0.2728   -0.1583   -0.0242   -0.6649   -0.0413   -0.1991    0.2347         0   -2.3714
 90  4.402557778129224E+06   36.529667  5.607809  4.397611  7.1999990E-01  2.6595590E-01  2.2831357E-03  2.7725716E-05  6.5875898E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.071E-24  0.3583  4.397611   -6.333  0.857760  7.740520  1.0028820E-02  9.7628520E-01  1.0040077E-04  2.7710130E-05  8.1376908E-03  9.7974690E-05  1.2415934E-07  2.5808243E-10  1.7560395E-03  9.7295928E-06  1.990E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.293372  0.0000000E+00  0.0000000000E+00       2.936    34.04   -9.2695   -6.8967   -1.0222   -0.2228   -0.0841   -0.2728   -0.1584   -0.0242   -0.6652   -0.0413   -0.1992    0.2348         0   -2.3728
 91  4.404350884064109E+06   36.528832  5.608112  4.397826  7.1999990E-01  2.6595590E-01  2.2831357E-03  2.7725754E-05  6.5875898E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.087E-24  0.3581  4.397826   -6.331  0.862366  7.742029  9.4964160E-03  9.7681770E-01  1.0077363E-04  2.7815606E-05  8.1373060E-03  9.7787963E-05  1.2376388E-07  2.5693705E-10  1.7559109E-03  9.8358803E-06  1.986E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.293584  0.0000000E+00  0.0000000000E+00       2.937    34.02   -9.2703   -6.8958   -1.0225   -0.2229   -0.0841   -0.2730   -0.1585   -0.0242   -0.6655   -0.0413   -0.1992    0.2349         0   -2.3745
 92  4.405546288020712E+06   36.528274  5.608324  4.397989  7.1999990E-01  2.6595590E-01  2.2831356E-03  2.7725779E-05  6.5875898E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.097E-24  0.3580  4.397989   -6.330  0.865593  7.743087  9.1424450E-03  9.7717170E-01  1.0103465E-04  2.7889330E-05  8.1370331E-03  9.7661398E-05  1.2350716E-07  2.5612246E-10  1.7558252E-03  9.9086600E-06  1.984E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.293732  0.0000000E+00  0.0000000000E+00       2.937    34.01   -9.2708   -6.8951   -1.0227   -0.2230   -0.0841   -0.2730   -0.1585   -0.0242   -0.6658   -0.0414   -0.1993    0.2350         0   -2.3757
 93  4.407339393955597E+06   36.527432  5.608654  4.398270  7.1999990E-01  2.6595590E-01  2.2831356E-03  2.7725817E-05  6.5875899E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.113E-24  0.3579  4.398270   -6.328  0.870646  7.744743  8.6130540E-03  9.7770120E-01  1.0144462E-04  2.8005296E-05  8.1365994E-03  9.7468243E-05  1.2312497E-07  2.5485046E-10  1.7556968E-03  1.0020903E-05  1.980E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.293962  0.0000000E+00  0.0000000000E+00       2.938    33.97   -9.2716   -6.8937   -1.0230   -0.2231   -0.0842   -0.2732   -0.1586   -0.0242   -0.6662   -0.0414   -0.1994    0.2351         0   -2.3779
 94  4.409132499890491E+06   36.526586  5.609011  4.398604  7.1999990E-01  2.6595590E-01  2.2831356E-03  2.7725855E-05  6.5875899E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.129E-24  0.3578  4.398604   -6.325  0.876006  7.746502  8.0832850E-03  9.7823100E-01  1.0188413E-04  2.8129180E-05  8.1361272E-03  9.7269910E-05  1.2273252E-07  2.5354517E-10  1.7555680E-03  1.0137687E-05  1.977E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.294211  0.0000000E+00  0.0000000000E+00       2.939    33.94   -9.2725   -6.8920   -1.0234   -0.2232   -0.0842   -0.2734   -0.1587   -0.0243   -0.6667   -0.0414   -0.1995    0.2353         0   -2.3805
 95  4.410925605825386E+06   36.525734  5.609377  4.398989  7.1999990E-01  2.6595590E-01  2.2831355E-03  2.7725893E-05  6.5875899E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.144E-24  0.3577  4.398989   -6.322  0.881711  7.748373  7.5559340E-03  9.7875850E-01  1.0234892E-04  2.8260668E-05  8.1356212E-03  9.7067129E-05  1.2235550E-07  2.5211108E-10  1.7554394E-03  1.0258633E-05  1.973E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.294465  0.0000000E+00  0.0000000000E+00       2.940    33.89   -9.2734   -6.8899   -1.0238   -0.2234   -0.0843   -0.2736   -0.1589   -0.0243   -0.6673   -0.0415   -0.1996    0.2354         0   -2.3835
 96  4.412718711760277E+06   36.524877  5.609763  4.399450  7.1999990E-01  2.6595590E-01  2.2831355E-03  2.7725932E-05  6.5875899E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.160E-24  0.3577  4.399450   -6.319  0.887386  7.750354  7.0312600E-03  9.7928320E-01  1.0284667E-04  2.8401625E-05  8.1350707E-03  9.6859629E-05  1.2198308E-07  2.5059630E-10  1.7553111E-03  1.0384034E-05  1.970E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.294734  0.0000000E+00  0.0000000000E+00       2.942    33.83   -9.2744   -6.8873   -1.0244   -0.2236   -0.0843   -0.2738   -0.1590   -0.0243   -0.6681   -0.0415   -0.1998    0.2356         0   -2.3871
 97  4.414153196508200E+06   36.524186  5.610057  4.399846  7.1999990E-01  2.6595590E-01  2.2831355E-03  2.7725963E-05  6.5875899E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.173E-24  0.3577  4.399846   -6.316  0.892249  7.751954  6.6004940E-03  9.7971440E-01  1.0476487E-04  2.8935585E-05  8.1324171E-03  9.6678918E-05  1.2095096E-07  2.4748665E-10  1.7552055E-03  1.0504534E-05  1.967E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.294940  0.0000000E+00  0.0000000000E+00       2.943    33.78   -9.2751   -6.8850   -1.0248   -0.2237   -0.0844   -0.2740   -0.1592   -0.0243   -0.6687   -0.0415   -0.1999    0.2358         0   -2.3902
 98  4.415946302443095E+06   36.523315  5.610478  4.400437  7.1999990E-01  2.6595590E-01  2.2831354E-03  2.7726002E-05  6.5875900E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.189E-24  0.3577  4.400437   -6.312  0.899239  7.754246  6.0653630E-03  9.8024970E-01  1.0558293E-04  2.9180144E-05  8.1314017E-03  9.6448256E-05  1.2052973E-07  2.4523480E-10  1.7550740E-03  1.0655992E-05  1.964E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.295233  0.0000000E+00  0.0000000000E+00       2.945    33.71   -9.2762   -6.8814   -1.0255   -0.2239   -0.0845   -0.2744   -0.1594   -0.0244   -0.6696   -0.0416   -0.2001    0.2361         0   -2.3948
 99  4.417739408377977E+06   36.522436  5.610930  4.401116  7.1999990E-01  2.6595590E-01  2.2831354E-03  2.7726041E-05  6.5875900E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.205E-24  0.3578  4.401116   -6.308  0.906793  7.756724  5.5284710E-03  9.8078680E-01  1.0694325E-04  2.9564285E-05  8.1296129E-03  9.6206748E-05  1.2004347E-07  2.4210663E-10  1.7549418E-03  1.0817594E-05  1.960E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.295547  0.0000000E+00  0.0000000000E+00       2.947    33.62   -9.2773   -6.8773   -1.0262   -0.2242   -0.0846   -0.2747   -0.1596   -0.0244   -0.6707   -0.0416   -0.2003    0.2364         0   -2.4000
100  4.419432100380518E+06   36.521597  5.611402  4.401866  7.1999990E-01  2.6595590E-01  2.2831354E-03  2.7726079E-05  6.5875900E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.221E-24  0.3579  4.401866   -6.302  0.914741  7.759330  5.0232450E-03  9.8129220E-01  1.0785586E-04  2.9823740E-05  8.1284759E-03  9.5970556E-05  1.1980343E-07  2.3952895E-10  1.7548173E-03  1.0974873E-05  1.957E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.295875  0.0000000E+00  0.0000000000E+00       2.950    33.52   -9.2785   -6.8727   -1.0271   -0.2245   -0.0847   -0.2751   -0.1599   -0.0245   -0.6719   -0.0417   -0.2005    0.2367         0   -2.4058
101  4.420981343908272E+06   36.520819  5.611869  4.402655  7.1999990E-01  2.6595590E-01  2.2831353E-03  2.7726114E-05  6.5875900E-04  5.7184752E-03  2.2656019E-06  1.2899730E-05  1.8768898E-03  1.5180834E-04  4.235E-24  0.3580  4.402655   -6.297  0.922683  7.761934  4.5615870E-03  9.8175410E-01  1.0880191E-04  3.0096950E-05  8.1272749E-03  9.5745846E-05  1.1963112E-07  2.3696367E-10  1.7547034E-03  1.1125153E-05  1.954E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.296200  0.0000000E+00  0.0000000000E+00       2.952    33.42   -9.2797   -6.8677   -1.0280   -0.2248   -0.0848   -0.2755   -0.1602   -0.0245   -0.6731   -0.0418   -0.2008    0.2371         0   -2.4120
102  4.422788794690639E+06   36.519899  5.612473  4.403729  7.1999990E-01  2.6595590E-01  2.2831353E-03  2.7726155E-05  6.5875900E-04  5.7184752E-03  2.2656019E-06  1.2899729E-05  1.8768898E-03  1.5180834E-04  4.252E-24  0.3582  4.403729   -6.290  0.933011  7.765320  4.0268690E-03  9.8228900E-01  1.0976993E-04  3.0373496E-05  8.1260856E-03  9.5474491E-05  1.1953169E-07  2.3405397E-10  1.7545714E-03  1.1305647E-05  1.951E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.296619  0.0000000E+00  0.0000000000E+00       2.956    33.28   -9.2812   -6.8609   -1.0291   -0.2252   -0.0850   -0.2761   -0.1605   -0.0246   -0.6747   -0.0419   -0.2011    0.2376         0   -2.4202
103  4.424596245473011E+06   36.518963  5.613143  4.405025  7.1999990E-01  2.6595590E-01  2.2831353E-03  2.7726197E-05  6.5875901E-04  5.7184752E-03  2.2656019E-06  1.2899729E-05  1.8768898E-03  1.5180834E-04  4.269E-24  0.3585  4.405025   -6.282  0.944655  7.769136  3.4970410E-03  9.8281900E-01  1.1085176E-04  3.0681056E-05  8.1247398E-03  9.5191931E-05  1.1951879E-07  2.3078380E-10  1.7544407E-03  1.1493850E-05  1.947E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.297085  0.0000000E+00  0.0000000000E+00       2.960    33.10   -9.2829   -6.8526   -1.0305   -0.2257   -0.0852   -0.2768   -0.1610   -0.0247   -0.6767   -0.0420   -0.2015    0.2381         0   -2.4302
104  4.426145489000757E+06   36.518145  5.613789  4.406346  7.1999990E-01  2.6595590E-01  2.2831352E-03  2.7726233E-05  6.5875901E-04  5.7184752E-03  2.2656019E-06  1.2899729E-05  1.8768898E-03  1.5180834E-04  4.284E-24  0.3587  4.406346   -6.274  0.955960  7.772839  3.0471830E-03  9.8326910E-01  1.1190802E-04  3.0981060E-05  8.1234056E-03  9.4939429E-05  1.1959322E-07  2.2761773E-10  1.7543299E-03  1.1663015E-05  1.944E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.297534  0.0000000E+00  0.0000000000E+00       2.965    32.93   -9.2845   -6.8441   -1.0319   -0.2262   -0.0853   -0.2774   -0.1614   -0.0248   -0.6787   -0.0421   -0.2019    0.2387         0   -2.4403
105  4.427952939783137E+06   36.517168  5.614652  4.408160  7.1999990E-01  2.6595590E-01  2.2831352E-03  2.7726277E-05  6.5875901E-04  5.7184752E-03  2.2656019E-06  1.2899729E-05  1.8768898E-03  1.5180834E-04  4.302E-24  0.3591  4.408160   -6.262  0.971108  7.777798  2.5303210E-03  9.8378620E-01  1.1333010E-04  3.1384594E-05  8.1215810E-03  9.4632188E-05  1.1981183E-07  2.2342115E-10  1.7542033E-03  1.1870673E-05  1.941E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.298134  0.0000000E+00  0.0000000000E+00       2.971    32.69   -9.2866   -6.8325   -1.0338   -0.2269   -0.0856   -0.2783   -0.1620   -0.0249   -0.6813   -0.0423   -0.2024    0.2395         0   -2.4542
106  4.429760390565510E+06   36.516163  5.615685  4.410349  7.1999990E-01  2.6595590E-01  2.2831352E-03  2.7726321E-05  6.5875901E-04  5.7184752E-03  2.2656019E-06  1.2899729E-05  1.8768898E-03  1.5180834E-04  4.321E-24  0.3594  4.410349   -6.249  0.989156  7.783700  2.0251570E-03  9.8429170E-01  1.1502352E-04  3.1864363E-05  8.1193706E-03  9.4310052E-05  1.2024246E-07  2.1847987E-10  1.7540807E-03  1.2090852E-05  1.937E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.298852  0.0000000E+00  0.0000000000E+00       2.979    32.40   -9.2892   -6.8185   -1.0360   -0.2276   -0.0859   -0.2794   -0.1627   -0.0251   -0.6844   -0.0424   -0.2031    0.2404         0   -2.4707
