line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
 86  5.150082943653021E+06   30.127839  5.420887  4.422001  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708220E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  8.820E-28  0.3214  4.422001   -6.508  0.882925  7.720597  1.4272980E-02  9.7204080E-01  9.5480850E-05  2.6316254E-05  8.1405718E-03  1.0294854E-04  1.3403376E-07  2.7913168E-10  1.7636988E-03  7.8754913E-06  1.414E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.231300  0.0000000E+00  0.0000000000E+00       3.137    24.54   -8.8022   -6.2236   -1.0355   -0.2392   -0.0922   -0.2951   -0.1680   -0.0264   -0.7089   -0.0453   -0.2126    0.2538         0   -2.5786
 87  5.152149140219321E+06   30.127197  5.421185  4.422068  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708222E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  8.852E-28  0.3211  4.422068   -6.507  0.886240  7.721680  1.3718670E-02  9.7259510E-01  9.5740851E-05  2.6389283E-05  8.1403451E-03  1.0277161E-04  1.3353434E-07  2.7834673E-10  1.7635697E-03  7.9535692E-06  1.411E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.231463  0.0000000E+00  0.0000000000E+00       3.137    24.54   -8.8030   -6.2239   -1.0356   -0.2392   -0.0922   -0.2952   -0.1680   -0.0264   -0.7090   -0.0453   -0.2126    0.2538         0   -2.5791
 88  5.154215336785605E+06   30.126553  5.421481  4.422163  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708224E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  8.885E-28  0.3208  4.422163   -6.506  0.889699  7.722809  1.3165190E-02  9.7314870E-01  9.6011259E-05  2.6465295E-05  8.1401056E-03  1.0259180E-04  1.3304140E-07  2.7750473E-10  1.7634403E-03  8.0338227E-06  1.408E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.231626  0.0000000E+00  0.0000000000E+00       3.137    24.53   -8.8037   -6.2240   -1.0357   -0.2392   -0.0922   -0.2952   -0.1681   -0.0264   -0.7091   -0.0453   -0.2126    0.2538         0   -2.5797
 89  5.156970265540672E+06   30.125692  5.421882  4.422336  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708227E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  8.928E-28  0.3205  4.422336   -6.504  0.894523  7.724386  1.2428600E-02  9.7388530E-01  9.6389773E-05  2.6571695E-05  8.1397640E-03  1.0234727E-04  1.3236973E-07  2.7636325E-10  1.7632673E-03  8.1445227E-06  1.404E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.231847  0.0000000E+00  0.0000000000E+00       3.137    24.53   -8.8047   -6.2238   -1.0359   -0.2393   -0.0922   -0.2953   -0.1681   -0.0264   -0.7094   -0.0453   -0.2127    0.2539         0   -2.5809
 90  5.159036462106969E+06   30.125044  5.422191  4.422503  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708229E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  8.961E-28  0.3202  4.422503   -6.503  0.898345  7.725635  1.1877340E-02  9.7443670E-01  9.6688573E-05  2.6655705E-05  8.1394891E-03  1.0216015E-04  1.3186492E-07  2.7544075E-10  1.7631373E-03  8.2304564E-06  1.402E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.232017  0.0000000E+00  0.0000000000E+00       3.138    24.52   -8.8055   -6.2233   -1.0360   -0.2394   -0.0923   -0.2954   -0.1682   -0.0264   -0.7096   -0.0453   -0.2128    0.2540         0   -2.5821
 91  5.161102658673257E+06   30.124394  5.422511  4.422706  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708231E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  8.993E-28  0.3200  4.422706   -6.501  0.902349  7.726945  1.1327180E-02  9.7498690E-01  9.7002219E-05  2.6743897E-05  8.1391953E-03  1.0196978E-04  1.3136508E-07  2.7447128E-10  1.7630071E-03  8.3189279E-06  1.399E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.232193  0.0000000E+00  0.0000000000E+00       3.138    24.50   -8.8063   -6.2227   -1.0362   -0.2395   -0.0923   -0.2956   -0.1683   -0.0264   -0.7099   -0.0453   -0.2129    0.2542         0   -2.5836
 92  5.163168855239545E+06   30.123740  5.422838  4.422940  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708233E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.025E-28  0.3198  4.422940   -6.499  0.906529  7.728313  1.0778270E-02  9.7553580E-01  9.7330664E-05  2.6836286E-05  8.1388828E-03  1.0177593E-04  1.3085340E-07  2.7348419E-10  1.7628767E-03  8.4101861E-06  1.396E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.232373  0.0000000E+00  0.0000000000E+00       3.139    24.49   -8.8071   -6.2218   -1.0364   -0.2396   -0.0924   -0.2958   -0.1684   -0.0265   -0.7103   -0.0454   -0.2130    0.2543         0   -2.5853
 93  5.165923783994609E+06   30.122864  5.423283  4.423313  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708235E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.068E-28  0.3196  4.423313   -6.497  0.912400  7.730235  1.0048530E-02  9.7626570E-01  9.7792106E-05  2.6966297E-05  8.1384364E-03  1.0151164E-04  1.3015929E-07  2.7210650E-10  1.7627025E-03  8.5366829E-06  1.392E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.232618  0.0000000E+00  0.0000000000E+00       3.140    24.46   -8.8082   -6.2202   -1.0368   -0.2398   -0.0925   -0.2960   -0.1685   -0.0265   -0.7109   -0.0454   -0.2131    0.2545         0   -2.5880
 94  5.167989980560912E+06   30.122204  5.423629  4.423643  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708237E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.101E-28  0.3194  4.423643   -6.494  0.917078  7.731766  9.5030480E-03  9.7681120E-01  9.8159614E-05  2.7069819E-05  8.1380742E-03  1.0130877E-04  1.2962873E-07  2.7101396E-10  1.7625717E-03  8.6354511E-06  1.390E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.232808  0.0000000E+00  0.0000000000E+00       3.141    24.43   -8.8091   -6.2187   -1.0371   -0.2400   -0.0926   -0.2963   -0.1686   -0.0265   -0.7114   -0.0455   -0.2133    0.2547         0   -2.5904
 95  5.170056177127197E+06   30.121539  5.423992  4.424021  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708239E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.133E-28  0.3192  4.424021   -6.492  0.922059  7.733397  8.9593550E-03  9.7735500E-01  9.8549350E-05  2.7179634E-05  8.1376828E-03  1.0110183E-04  1.2911780E-07  2.6980763E-10  1.7624408E-03  8.7375701E-06  1.387E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.233008  0.0000000E+00  0.0000000000E+00       3.142    24.40   -8.8100   -6.2168   -1.0374   -0.2402   -0.0927   -0.2966   -0.1687   -0.0265   -0.7120   -0.0455   -0.2134    0.2550         0   -2.5932
 96  5.172811105882258E+06   30.120646  5.424496  4.424607  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708242E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.177E-28  0.3191  4.424607   -6.488  0.929122  7.735711  8.2375140E-03  9.7807700E-01  9.9105466E-05  2.7336366E-05  8.1371134E-03  1.0081906E-04  1.2841686E-07  2.6816808E-10  1.7622662E-03  8.8795229E-06  1.383E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.233286  0.0000000E+00  0.0000000000E+00       3.144    24.34   -8.8112   -6.2138   -1.0379   -0.2406   -0.0929   -0.2970   -0.1690   -0.0266   -0.7129   -0.0456   -0.2137    0.2554         0   -2.5974
 97  5.174877302448560E+06   30.119970  5.424893  4.425115  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708244E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.210E-28  0.3191  4.425115   -6.484  0.934795  7.737570  7.6987890E-03  9.7861580E-01  9.9551383E-05  2.7462285E-05  8.1366486E-03  1.0060143E-04  1.2788513E-07  2.6684215E-10  1.7621353E-03  8.9907864E-06  1.380E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.233504  0.0000000E+00  0.0000000000E+00       3.145    24.30   -8.8122   -6.2111   -1.0384   -0.2409   -0.0930   -0.2974   -0.1691   -0.0266   -0.7137   -0.0457   -0.2140    0.2557         0   -2.6012
 98  5.176943499014854E+06   30.119289  5.425312  4.425691  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708246E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.243E-28  0.3191  4.425691   -6.481  0.940906  7.739571  7.1614290E-03  9.7915320E-01  1.0003469E-04  2.7597964E-05  8.1361344E-03  1.0037832E-04  1.2736343E-07  2.6541506E-10  1.7620042E-03  9.1065852E-06  1.378E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.233735  0.0000000E+00  0.0000000000E+00       3.147    24.25   -8.8133   -6.2079   -1.0389   -0.2412   -0.0932   -0.2979   -0.1694   -0.0266   -0.7147   -0.0458   -0.2142    0.2561         0   -2.6054
 99  5.179698427769911E+06   30.118371  5.425907  4.426576  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708248E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.287E-28  0.3190  4.426576   -6.475  0.949708  7.742454  6.4488360E-03  9.7986600E-01  1.0072863E-04  2.7794035E-05  8.1353824E-03  1.0007206E-04  1.2666246E-07  2.6337538E-10  1.7618294E-03  9.2685557E-06  1.374E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.234062  0.0000000E+00  0.0000000000E+00       3.150    24.16   -8.8148   -6.2030   -1.0396   -0.2417   -0.0935   -0.2986   -0.1697   -0.0267   -0.7161   -0.0459   -0.2147    0.2567         0   -2.6118
100  5.181489131460703E+06   30.117768  5.426317  4.427231  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708250E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.316E-28  0.3191  4.427231   -6.471  0.955847  7.744468  5.9852660E-03  9.8032980E-01  1.0191612E-04  2.8108848E-05  8.1338410E-03  9.9864148E-05  1.2577001E-07  2.6136087E-10  1.7617152E-03  9.3837595E-06  1.372E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.234288  0.0000000E+00  0.0000000000E+00       3.152    24.10   -8.8158   -6.1992   -1.0402   -0.2421   -0.0937   -0.2991   -0.1699   -0.0268   -0.7171   -0.0460   -0.2150    0.2571         0   -2.6166
101  5.183968567340264E+06   30.116923  5.426925  4.428248  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708253E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.357E-28  0.3191  4.428248   -6.465  0.965119  7.747506  5.3317970E-03  9.8098360E-01  1.0365180E-04  2.8623305E-05  8.1315349E-03  9.9553657E-05  1.2453074E-07  2.5762047E-10  1.7615532E-03  9.5690558E-06  1.368E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.234623  0.0000000E+00  0.0000000000E+00       3.156    24.01   -8.8173   -6.1933   -1.0411   -0.2427   -0.0940   -0.2999   -0.1703   -0.0268   -0.7188   -0.0461   -0.2155    0.2578         0   -2.6240
102  5.186200059631851E+06   30.116151  5.427556  4.429327  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708255E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.394E-28  0.3190  4.429327   -6.458  0.974716  7.750646  4.7455520E-03  9.8157010E-01  1.0506765E-04  2.9020652E-05  8.1297115E-03  9.9261776E-05  1.2380857E-07  2.5417959E-10  1.7614072E-03  9.7444290E-06  1.365E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.234970  0.0000000E+00  0.0000000000E+00       3.160    23.91   -8.8189   -6.1871   -1.0420   -0.2434   -0.0944   -0.3008   -0.1707   -0.0269   -0.7205   -0.0463   -0.2160    0.2586         1   -2.6318
103  5.188514199786111E+06   30.115338  5.428310  4.430671  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708257E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.434E-28  0.3191  4.430671   -6.450  0.986040  7.754349  4.1390260E-03  9.8217680E-01  1.0621627E-04  2.9355856E-05  8.1282892E-03  9.8944073E-05  1.2333900E-07  2.5090500E-10  1.7612555E-03  9.9368256E-06  1.362E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.235385  0.0000000E+00  0.0000000000E+00       3.164    23.78   -8.8208   -6.1793   -1.0431   -0.2442   -0.0948   -0.3019   -0.1712   -0.0270   -0.7227   -0.0465   -0.2167    0.2595         1   -2.6415
104  5.190596925924934E+06   30.114591  5.429075  4.432095  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708259E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.470E-28  0.3192  4.432095   -6.442  0.997644  7.758142  3.5954280E-03  9.8272070E-01  1.0758530E-04  2.9745025E-05  8.1265364E-03  9.8643595E-05  1.2298043E-07  2.4720234E-10  1.7611191E-03  1.0120411E-05  1.360E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.235805  0.0000000E+00  0.0000000000E+00       3.169    23.64   -8.8227   -6.1709   -1.0444   -0.2451   -0.0953   -0.3031   -0.1717   -0.0271   -0.7250   -0.0467   -0.2174    0.2605         1   -2.6518
105  5.192977184369314E+06   30.113719  5.430093  4.434041  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708262E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.512E-28  0.3194  4.434041   -6.431  1.013124  7.763197  2.9823120E-03  9.8333410E-01  1.0897077E-04  3.0139931E-05  8.1248093E-03  9.8284797E-05  1.2280699E-07  2.4299231E-10  1.7609647E-03  1.0338962E-05  1.357E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.236366  0.0000000E+00  0.0000000000E+00       3.176    23.46   -8.8252   -6.1594   -1.0460   -0.2463   -0.0959   -0.3047   -0.1724   -0.0272   -0.7281   -0.0470   -0.2184    0.2619         1   -2.6658
106  5.195357442813691E+06   30.112821  5.431312  4.436414  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708264E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.557E-28  0.3196  4.436414   -6.417  1.031653  7.769239  2.3807760E-03  9.8393600E-01  1.1062249E-04  3.0608893E-05  8.1227081E-03  9.7907217E-05  1.2282174E-07  2.3800870E-10  1.7608132E-03  1.0570627E-05  1.353E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.237037  0.0000000E+00  0.0000000000E+00       3.184    23.24   -8.8283   -6.1455   -1.0480   -0.2477   -0.0968   -0.3067   -0.1733   -0.0274   -0.7319   -0.0474   -0.2196    0.2636         1   -2.6828
107  5.197737701258058E+06   30.111892  5.432827  4.439354  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708267E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.603E-28  0.3196  4.439354   -6.401  1.054614  7.776712  1.7956340E-03  9.8452150E-01  1.1267360E-04  3.1190244E-05  8.1200385E-03  9.7508315E-05  1.2312066E-07  2.3192205E-10  1.7606661E-03  1.0819041E-05  1.350E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.237873  0.0000000E+00  0.0000000000E+00       3.194    22.97   -8.8321   -6.1283   -1.0505   -0.2496   -0.0978   -0.3092   -0.1744   -0.0276   -0.7367   -0.0479   -0.2212    0.2657         1   -2.7037
108  5.200415492007986E+06   30.110795  5.435161  4.443656  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708270E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.658E-28  0.3191  4.443656   -6.377  1.089098  7.787897  1.1708900E-03  9.8514690E-01  1.1570944E-04  3.2048038E-05  8.1159881E-03  9.7034067E-05  1.2408412E-07  2.2296860E-10  1.7605115E-03  1.1120665E-05  1.347E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.239164  0.0000000E+00  0.0000000000E+00       3.209    22.58   -8.8379   -6.1037   -1.0542   -0.2523   -0.0994   -0.3129   -0.1760   -0.0279   -0.7436   -0.0486   -0.2234    0.2689         1   -2.7342
109  5.203390815063462E+06   30.109485  5.439429  4.450616  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708274E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.725E-28  0.3164  4.450616   -6.337  1.150840  7.807724  5.5038920E-04  9.8576830E-01  1.2068198E-04  3.3442215E-05  8.1091699E-03  9.6479587E-05  1.2714136E-07  2.0766826E-10  1.7603749E-03  1.1480850E-05  1.343E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.241536  0.0000000E+00  0.0000000000E+00       3.233    21.97   -8.8486   -6.0655   -1.0602   -0.2568   -0.1020   -0.3190   -0.1787   -0.0284   -0.7549   -0.0498   -0.2272    0.2740         1   -2.7830
110  5.208298527134405E+06   30.106809  5.460355  4.476027  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708282E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.871E-28  0.1479  4.476027   -6.190  1.589139  7.936128  1.6905240E-09  9.8632270E-01  1.4192695E-04  3.8999558E-05  8.0790199E-03  9.5758424E-05  1.6548502E-07  8.2452148E-11  1.7604711E-03  1.1993239E-05  1.337E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253482  0.0000000E+00  0.0000000000E+00       3.313    20.02   -8.9009   -5.9419   -1.0843   -0.2732   -0.1124   -0.3420   -0.1888   -0.0299   -0.7975   -0.0546   -0.2415    0.2936         1   -2.9590
111  5.208462279394341E+06   30.106704  5.460124  4.476135  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708282E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.877E-28  0.1398  4.476135   -6.190  1.577828  7.928754  0.0000000E+00  9.8632270E-01  1.4192770E-04  3.8999406E-05  8.0790192E-03  9.5758635E-05  1.6548735E-07  8.2101262E-11  1.7604711E-03  1.1993243E-05  1.337E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253348  0.0000000E+00  0.0000000000E+00       3.314    20.01   -8.9003   -5.9406   -1.0844   -0.2733   -0.1124   -0.3421   -0.1888   -0.0299   -0.7977   -0.0546   -0.2416    0.2937         1   -2.9597
112  5.208591601691929E+06   30.106620  5.460626  4.476533  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708282E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.882E-28  0.1321  4.476533   -6.188  1.601766  7.935672  0.0000000E+00  9.8632270E-01  1.4192771E-04  3.8999106E-05  8.0790191E-03  9.5759005E-05  1.6548738E-07  8.2094977E-11  1.7604711E-03  1.1993243E-05  1.336E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253642  0.0000000E+00  0.0000000000E+00       3.315    19.98   -8.9016   -5.9391   -1.0848   -0.2736   -0.1126   -0.3425   -0.1890   -0.0299   -0.7983   -0.0547   -0.2418    0.2940         1   -2.9625
113  5.208756193707049E+06   30.106513  5.460874  4.476688  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708283E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.888E-28  0.1203  4.476688   -6.187  1.630562  7.943883  0.0000000E+00  9.8632270E-01  1.4192773E-04  3.8998440E-05  8.0790188E-03  9.5759825E-05  1.6548747E-07  8.2079008E-11  1.7604711E-03  1.1993243E-05  1.336E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253787  0.0000000E+00  0.0000000000E+00       3.315    19.97   -8.9022   -5.9387   -1.0850   -0.2736   -0.1126   -0.3426   -0.1890   -0.0300   -0.7986   -0.0547   -0.2419    0.2941         1   -2.9635
114  5.208916670921788E+06   30.106409  5.460891  4.476405  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708283E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.894E-28  0.1097  4.476405   -6.187  1.656371  7.951061  0.0000000E+00  9.8632270E-01  1.4192778E-04  3.8997305E-05  8.0790183E-03  9.5761224E-05  1.6548761E-07  8.2047890E-11  1.7604711E-03  1.1993243E-05  1.336E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253798  0.0000000E+00  0.0000000000E+00       3.314    20.00   -8.9022   -5.9406   -1.0847   -0.2734   -0.1125   -0.3423   -0.1889   -0.0299   -0.7981   -0.0546   -0.2417    0.2938         1   -2.9616
115  5.209023655731624E+06   30.106339  5.460823  4.475983  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708283E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.898E-28  0.1138  4.475983   -6.189  1.672455  7.955436  0.0000000E+00  9.8632270E-01  1.4192782E-04  3.8996366E-05  8.0790179E-03  9.5762381E-05  1.6548774E-07  8.2019528E-11  1.7604711E-03  1.1993243E-05  1.336E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253759  0.0000000E+00  0.0000000000E+00       3.313    20.04   -8.9021   -5.9434   -1.0843   -0.2732   -0.1123   -0.3419   -0.1887   -0.0299   -0.7974   -0.0545   -0.2414    0.2935         1   -2.9587
116  5.209162735984385E+06   30.106250  5.460693  4.475167  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708283E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.903E-28  0.0977  4.475167   -6.193  1.692947  7.960992  0.0000000E+00  9.8632270E-01  1.4192792E-04  3.8994334E-05  8.0790170E-03  9.5764885E-05  1.6548803E-07  8.1952783E-11  1.7604710E-03  1.1993243E-05  1.336E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253684  0.0000000E+00  0.0000000000E+00       3.310    20.11   -8.9017   -5.9487   -1.0835   -0.2726   -0.1120   -0.3411   -0.1884   -0.0299   -0.7959   -0.0544   -0.2409    0.2928         1   -2.9531
117  5.209371356363545E+06   30.106117  5.460259  4.473344  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708284E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.910E-28  0.1002  4.473344   -6.200  1.709910  7.964003  0.0000000E+00  9.8632270E-01  1.4192810E-04  3.8990394E-05  8.0790153E-03  9.5769739E-05  1.6548861E-07  8.1814151E-11  1.7604710E-03  1.1993243E-05  1.335E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253432  0.0000000E+00  0.0000000000E+00       3.303    20.27   -8.9006   -5.9601   -1.0817   -0.2714   -0.1111   -0.3393   -0.1876   -0.0298   -0.7927   -0.0540   -0.2398    0.2913         1   -2.9405
118  5.209461758527851E+06   30.106061  5.460227  4.472443  7.1999990E-01  2.6595590E-01  2.2831517E-03  2.7708284E-05  6.5875807E-04  5.7184752E-03  2.2656013E-06  1.2899740E-05  1.8768898E-03  1.5180834E-04  9.914E-28  0.1018  4.472443   -6.205  1.728492  7.969703  0.0000000E+00  9.8632270E-01  1.4192822E-04  3.8988030E-05  8.0790143E-03  9.5772652E-05  1.6548897E-07  8.1725268E-11  1.7604709E-03  1.1993243E-05  1.335E-06  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.253413  0.0000000E+00  0.0000000000E+00       3.299    20.35   -8.9006   -5.9662   -1.0808   -0.2707   -0.1107   -0.3385   -0.1873   -0.0297   -0.7912   -0.0538   -0.2393    0.2906         1   -2.9343
